num :,element :,name :,str3 :,tc :,lata :,latb :,latc :,refno :,ma1 :,ma2 :,mb1 :,mb2 :,mc1 :,mc2 :,md1 :,md2 :,me1 :,me2 :,mf1 :,mf2 :,mg1 :,mg2 :,mh1 :,mh2 :,mi1 :,mi2 :,mo1 :,mo2 :,oz :,composition :
5193,Er0.5Pr0.5Ba2Cu3O7,"(Er,Pr)Ba2Cu3O7",Y123,28.6,,,,PR04915993,Er,0.5,Pr,0.5,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.5Pr0.5Ba2.0Cu3.0O7.0
5204,Lu1Ba2Cu3O7,LuBa2Cu3O7,Y123,90.8,,,,PR04915993,Lu,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Lu1.0Ba2.0Cu3.0O7.0
5205,Lu0.85Pr0.15Ba2Cu3O7,"(Lu,Pr)Ba2Cu3O7",Y123,89.7,,,,PR04915993,Lu,0.85,Pr,0.15,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Lu0.85Pr0.15Ba2.0Cu3.0O7.0
5206,Lu0.8Pr0.2Ba2Cu3O7,"(Lu,Pr)Ba2Cu3O7",Y123,86.8,,,,PR04915993,Lu,0.8,Pr,0.2,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Lu0.8Pr0.2Ba2.0Cu3.0O7.0
5207,Lu0.7Pr0.3Ba2Cu3O7,"(Lu,Pr)Ba2Cu3O7",Y123,73.5,,,,PR04915993,Lu,0.7,Pr,0.3,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Lu0.7Pr0.3Ba2.0Cu3.0O7.0
5208,Lu0.6Pr0.4Ba2Cu3O7,"(Lu,Pr)Ba2Cu3O7",Y123,59.1,,,,PR04915993,Lu,0.6,Pr,0.4,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Lu0.6Pr0.4Ba2.0Cu3.0O7.0
5221,Hg0.4Ce0.6Sr2.5Ca0.4Cu2.1O7-z,"(Hg,Ce)Sr2(Sr,Ca)Cu2O7",Hg1212,51.0,3.818,7.606,24.379,PHC2320015,Hg,0.4,Ce,0.6,Sr,2.5,Ca,0.4,Cu,2.1,,,,,,,,,O,7.0,,Hg0.4Ce0.6Sr2.5Ca0.4Cu2.1O7.0
5236,Hg1Ba2Cu1O4+z,HgBa2CuO4+z,Hg1201,96.0,,,,PHC2330021,Hg,1.0,Ba,2.0,Cu,1.0,,,,,,,,,,,,,O,4.0,,Hg1.0Ba2.0Cu1.0O4.0
5237,Hg1Ba2Ca1Cu2O6+z,HgBa2CaCu2O6+z,Hg1212,127.0,,,,PHC2330021,Hg,1.0,Ba,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,6.0,,Hg1.0Ba2.0Ca1.0Cu2.0O6.0
5238,Hg1Ba2Ca2Cu3O8+z,HgBa2Ca2Cu3O8+z,Hg1223,135.0,,,,PHC2330021,Hg,1.0,Ba,2.0,Ca,2.0,Cu,3.0,,,,,,,,,,,O,8.0,,Hg1.0Ba2.0Ca2.0Cu3.0O8.0
5250,Y1Ba2Cu2.88Zr0.12O7-z,,Y123,84.0,3.858,3.88,11.86,SUP0070853,Y,1.0,Ba,2.0,Cu,2.88,Zr,0.12,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.88Zr0.12O7.0
5251,Y1Ba2Cu2.85Zr0.15O7-z,,Y123,82.5,3.859,3.8810000000000002,11.86,SUP0070853,Y,1.0,Ba,2.0,Cu,2.85,Zr,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Zr0.15O7.0
5252,Hg1Sr2Cu1O4+z,HgSr2CuO4,Hg1201,56.0,,,,PHC2310009,Hg,1.0,Sr,2.0,Cu,1.0,,,,,,,,,,,,,O,4.0,,Hg1.0Sr2.0Cu1.0O4.0
5253,Hg0.95Mo0.05Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,58.0,3.782,,8.846,PHC2310009,Hg,0.95,Mo,0.05,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.95Mo0.05Sr2.0Cu1.0O4.0
5254,Hg0.9Mo0.1Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,72.0,3.785,,8.841000000000003,PHC2310009,Hg,0.9,Mo,0.1,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.9Mo0.1Sr2.0Cu1.0O4.0
5255,Hg0.85Mo0.15Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,78.0,3.787,,8.844,PHC2310009,Hg,0.85,Mo,0.15,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.85Mo0.15Sr2.0Cu1.0O4.0
5256,Hg0.8Mo0.2Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,72.0,3.7969999999999997,,8.818,PHC2310009,Hg,0.8,Mo,0.2,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.8Mo0.2Sr2.0Cu1.0O4.0
5257,Hg0.75Mo0.25Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,50.0,3.795,,8.816,PHC2310009,Hg,0.75,Mo,0.25,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.75Mo0.25Sr2.0Cu1.0O4.0
5258,Hg0.7Mo0.3Sr2Cu1O4+z,"(Hg,Mo)Sr2CuO4",Hg1201,20.0,3.798,,8.81,PHC2310009,Hg,0.7,Mo,0.3,Sr,2.0,Cu,1.0,,,,,,,,,,,O,4.0,,Hg0.7Mo0.3Sr2.0Cu1.0O4.0
5282,La1.85Sr0.15Cu1O4,"(La,Sr)2CuO4",T,35.45,3.78,,13.22,SUP0070813,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
5284,Nd1.85Ce0.15Cu1O4,"(Nd,Ce)2CuO4",T',20.35,3.95,,12.09,SUP0070813,Nd,1.85,Ce,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,Nd1.85Ce0.15Cu1.0O4.0
5285,Pr1.85Ce0.15Cu1O4,"(Pr,Ce)2CuO4",T',19.5,3.96,,12.16,SUP0070813,Pr,1.85,Ce,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,Pr1.85Ce0.15Cu1.0O4.0
5288,Ga1Sr2Ca3Cu4O10.8,GaSr2Ca3Cu4O11,Ga1234,93.0,5.4620000000000015,5.4170000000000025,35.78,JJP0331399,Ga,1.0,Sr,2.0,Ca,3.0,Cu,4.0,,,,,,,,,,,O,10.8,,Ga1.0Sr2.0Ca3.0Cu4.0O10.8
5289,Ga1Sr2Ca3Cu4O10.9,GaSr2Ca3Cu4O11,Ga1234,100.0,,,,JJP0331399,Ga,1.0,Sr,2.0,Ca,3.0,Cu,4.0,,,,,,,,,,,O,10.9,,Ga1.0Sr2.0Ca3.0Cu4.0O10.9
5290,Ga1Sr2Ca3Cu4O11.,GaSr2Ca3Cu4O11,Ga1234,107.0,,,,JJP0331399,Ga,1.0,Sr,2.0,Ca,3.0,Cu,4.0,,,,,,,,,,,O,11.0,,Ga1.0Sr2.0Ca3.0Cu4.0O11.0
5291,Ga1Sr2Ca3Cu4O11.1,GaSr2Ca3Cu4O11,Ga1234,107.0,,,,JJP0331399,Ga,1.0,Sr,2.0,Ca,3.0,Cu,4.0,,,,,,,,,,,O,11.1,,Ga1.0Sr2.0Ca3.0Cu4.0O11.1
5292,Ga1Sr2Ca3Cu4O11.5,GaSr2Ca3Cu4O11,Ga1234,63.0,,,,JJP0331399,Ga,1.0,Sr,2.0,Ca,3.0,Cu,4.0,,,,,,,,,,,O,11.5,,Ga1.0Sr2.0Ca3.0Cu4.0O11.5
5294,Pb2Sr2Ho0.5Ca0.5Cu3O8,"Pb2Sr2(Ho,Ca)Cu3O8",Pb3212,78.5,,,,APJ0332515,Pb,2.0,Sr,2.0,Ho,0.5,Ca,0.5,Cu,3.0,,,,,,,,,O,8.0,,Pb2.0Sr2.0Ho0.5Ca0.5Cu3.0O8.0
5295,Y1Ba2Cu3O6.887,YBa2Cu3O7,Y123,89.8,3.84,3.886,11.665999999999999,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.8870000000000005,6.8870000000000005,Y1.0Ba2.0Cu3.0O6.8870000000000005
5296,Y1Ba2Cu3O6.791,YBa2Cu3O7,Y123,86.9,3.824,3.891,11.683,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.791,6.791,Y1.0Ba2.0Cu3.0O6.791
5297,Y1Ba2Cu3O6.821,YBa2Cu3O7,Y123,91.1,3.821,3.89,11.677999999999999,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.8210000000000015,6.8210000000000015,Y1.0Ba2.0Cu3.0O6.8210000000000015
5298,Y1Ba2Cu3O6.869,YBa2Cu3O7,Y123,90.0,3.8289999999999997,3.889,11.669,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.869,6.869,Y1.0Ba2.0Cu3.0O6.869
5299,Y1Ba2Cu3O6.87,YBa2Cu3O7,Y123,88.7,3.82,3.891,11.669,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.87,6.87,Y1.0Ba2.0Cu3.0O6.87
5300,Y1Ba2Cu3O6.852,YBa2Cu3O7,Y123,89.2,3.841,3.887,11.672,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.852,6.852,Y1.0Ba2.0Cu3.0O6.852
5301,Y1Ba2Cu3O6.858,YBa2Cu3OZ,Y123,87.4,3.8310000000000004,3.885,11.671,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.858,6.858,Y1.0Ba2.0Cu3.0O6.858
5302,Y1Ba2Cu3O6.937,YBa2Cu3Oz,Y123,84.8,3.8280000000000003,3.915,11.655999999999999,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.937,6.937,Y1.0Ba2.0Cu3.0O6.937
5303,Y1Ba2Cu3O6.838,YBa2Cu3Oz,Y123,84.8,3.827,3.889,11.675,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.837999999999999,6.837999999999999,Y1.0Ba2.0Cu3.0O6.837999999999999
5304,Y1Ba2Cu3O6.861,YBa2Cu3Oz,Y123,80.5,3.8539999999999996,3.888,11.671,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.8610000000000015,6.8610000000000015,Y1.0Ba2.0Cu3.0O6.8610000000000015
5305,Y1Ba2Cu3O6.894,YBa2Cu3Oz,Y123,80.5,3.835,3.886,11.664000000000001,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.894,6.894,Y1.0Ba2.0Cu3.0O6.894
5306,Y1Ba2Cu3O6.876,YBa2Cu3Oz,Y123,78.1,3.852,3.885,11.668,APJ0334583,Y,1.0,Ba,2.0,Cu,,3,,,,,,,,,,,,O,6.876,6.876,Y1.0Ba2.0Cu3O6.876
5307,Y1Ba2Cu3O6.883,YBa2Cu3Oz,Y123,74.0,3.886,3.886,11.665999999999999,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.882999999999999,6.882999999999999,Y1.0Ba2.0Cu3.0O6.882999999999999
5308,Y1Ba2Cu3O6.87,YBa2Cu3Oz,Y123,75.1,3.846,3.886,11.669,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.87,6.87,Y1.0Ba2.0Cu3.0O6.87
5309,Y1Ba2Cu3O6.829,YBa2Cu3Oz,Y123,57.7,3.8689999999999998,3.8939999999999997,11.675999999999998,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.829,6.829,Y1.0Ba2.0Cu3.0O6.829
5310,Y1Ba2Cu3O6.729,YBa2Cu3Oz,Y123,56.8,3.861,3.889,11.695,APJ0334583,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.729,6.729,Y1.0Ba2.0Cu3.0O6.729
5311,Y1Ba2Cu3H0.2O6.98,YBa2Cu3O7Hx,Y123,94.5,,,,JJP0330507,Y,1.0,Ba,2.0,Cu,3.0,H,0.2,,,,,,,,,,,O,6.98,6.98,Y1.0Ba2.0Cu3.0H0.2O6.98
5312,Y1Ba2Cu3H1.4O6.98,YBaCu3O7Hx,Y123,92.0,,,,JJP0330507,Y,1.0,Ba,2.0,Cu,3.0,H,1.4,,,,,,,,,,,O,6.98,6.98,Y1.0Ba2.0Cu3.0H1.4O6.98
5313,Cu5Ba2Ca3O12-z,CuBa2Ca3Cu4O12,Cu1234,116.3,3.8560000000000003,,17.993,JJP0330503,Cu,5.0,Ba,2.0,Ca,3.0,,,,,,,,,,,,,O,12.0,,Cu5.0Ba2.0Ca3.0O12.0
5314,Y0.95K0.05Ba2Cu3O6.6,"(Y,K)Ba2Cu3O7",Y123,89.4,3.825,3.8960000000000004,11.687999999999999,JJP0330219,Y,0.95,K,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.6,6.6,Y0.95K0.05Ba2.0Cu3.0O6.6
5315,Y0.9K0.1Ba2Cu3O6.51,(Y.K)Ba2Cu3O7,Y123,92.05,3.825,3.8960000000000004,11.692,JJP0330219,Y,0.9,K,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.51,6.51,Y0.9K0.1Ba2.0Cu3.0O6.51
5316,Y0.85K0.15Ba2Cu3O6.48,"(Y,K)Ba2Cu3O7",Y123,90.15,3.823,3.8960000000000004,11.69,JJP0330219,Y,0.85,K,0.15,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.48,6.48,Y0.85K0.15Ba2.0Cu3.0O6.48
5317,Y0.95Rb0.05Ba2Cu3O6.59,"(Y,Rb)Ba2Cu3O7",Y123,92.05,3.824,3.897,11.694,JJP0330219,Y,0.95,Rb,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.59,6.59,Y0.95Rb0.05Ba2.0Cu3.0O6.59
5318,Y0.9Rb0.1Ba2Cu3O6.42,"(Y,Rb)Ba2Cu3O7",Y123,92.4,3.825,3.8960000000000004,11.693,JJP0330219,Y,0.9,Rb,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.42,6.42,Y0.9Rb0.1Ba2.0Cu3.0O6.42
5319,Y0.85Rb0.15Ba2Cu3O6.48,"(Y,Rb)Ba2Cu3O7",Y123,91.95,3.822,3.8960000000000004,11.694,JJP0330219,Y,0.85,Rb,0.15,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.48,6.48,Y0.85Rb0.15Ba2.0Cu3.0O6.48
5320,Y0.95Cs0.05Ba2Cu3O6.61,"(Y,Cs)Ba2Cu3O7",Y123,92.45,3.823,3.8960000000000004,11.69,JJP0330219,Y,0.95,Cs,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.61,6.61,Y0.95Cs0.05Ba2.0Cu3.0O6.61
5321,Y0.9Cs0.1Ba2Cu3O6.47,"(Y,Cs)Ba2Cu3O7",Y123,91.3,3.827,3.895,11.685,JJP0330219,Y,0.9,Cs,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.47,6.47,Y0.9Cs0.1Ba2.0Cu3.0O6.47
5322,Y0.85Cs0.15Ba2Cu3O6.5,"(Y,Cs)Ba2Cu3O7",Y123,90.4,3.823,3.897,11.696,JJP0330219,Y,0.85,Cs,0.15,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.5,6.5,Y0.85Cs0.15Ba2.0Cu3.0O6.5
5323,Y1Ba1.9K0.1Cu3O6.61,"Y(Ba,K)2Cu3O7",Y123,92.7,3.8289999999999997,3.8960000000000004,11.693,JJP0330219,Y,1.0,Ba,1.9,K,0.1,Cu,3.0,,,,,,,,,,,O,6.61,6.61,Y1.0Ba1.9K0.1Cu3.0O6.61
5324,Y1Ba1.8K0.2Cu3O6.57,"Y(Ba,K)2Cu3O7",Y123,93.0,3.8360000000000003,3.8960000000000004,11.690999999999999,JJP0330219,Y,1.0,Ba,1.8,K,0.2,Cu,3.0,,,,,,,,,,,O,6.57,6.57,Y1.0Ba1.8K0.2Cu3.0O6.57
5325,Y1Ba1.7K0.3Cu3O6.54,"Y(Ba,K)2Cu3O7",Y123,92.85,3.8280000000000003,3.895,11.687000000000001,JJP0330219,Y,1.0,Ba,1.7,K,0.3,Cu,3.0,,,,,,,,,,,O,6.54,6.54,Y1.0Ba1.7K0.3Cu3.0O6.54
5326,Y1Ba1.9Rb0.1Cu3O6.52,"Y(Ba,Rb)2Cu3O7",Y123,93.35,3.825,3.895,11.687000000000001,JJP0330219,Y,1.0,Ba,1.9,Rb,0.1,Cu,3.0,,,,,,,,,,,O,6.52,6.52,Y1.0Ba1.9Rb0.1Cu3.0O6.52
5327,Y1Ba1.8Rb0.2Cu3O6.56,"Y(Ba,Rb)2Cu3O7",Y123,90.55,3.825,3.8930000000000002,11.684000000000001,JJP0330219,Y,1.0,Ba,1.8,Rb,0.2,Cu,3.0,,,,,,,,,,,O,6.56,6.56,Y1.0Ba1.8Rb0.2Cu3.0O6.56
5328,Y1Ba1.7Rb0.3Cu3O6.52,"Y(Ba,Rb)2Cu3O7",Y123,91.05,3.826,3.895,11.684000000000001,JJP0330219,Y,1.0,Ba,1.7,Rb,0.3,Cu,3.0,,,,,,,,,,,O,6.52,6.52,Y1.0Ba1.7Rb0.3Cu3.0O6.52
5329,Y1Ba1.9Cs0.1Cu3O6.65,"Y(Ba,Cs)2Cu3O7",Y123,93.45,3.826,3.895,11.687999999999999,JJP0330219,Y,1.0,Ba,1.9,Cs,0.1,Cu,3.0,,,,,,,,,,,O,6.65,6.65,Y1.0Ba1.9Cs0.1Cu3.0O6.65
5330,Y1Ba1.8Cs0.2Cu3O6.58,"Y(Ba,Cs)2Cu3O7",Y123,93.3,3.827,3.8930000000000002,11.684000000000001,JJP0330219,Y,1.0,Ba,1.8,Cs,0.2,Cu,3.0,,,,,,,,,,,O,6.58,6.58,Y1.0Ba1.8Cs0.2Cu3.0O6.58
5331,Y1Ba1.7Cs0.3Cu3O6.6,"Y(Ba,Cs)Cu3O7",Y123,93.75,3.826,3.8960000000000004,11.69,JJP0330219,Y,1.0,Ba,1.7,Cs,0.3,Cu,3.0,,,,,,,,,,,O,6.6,6.6,Y1.0Ba1.7Cs0.3Cu3.0O6.6
5332,Y0.95Sc0.05Ba2Cu3O6.63,"(Y,Sc)Ba2Cu3O7",Y123,91.7,3.8310000000000004,3.895,11.69,JJP0330219,Y,0.95,Sc,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.63,6.63,Y0.95Sc0.05Ba2.0Cu3.0O6.63
5333,Y0.9Sc0.1Ba2Cu3O6.56,"(Y,Sc)Ba2Cu3O7",Y123,91.4,3.833,3.8960000000000004,11.687000000000001,JJP0330219,Y,0.9,Sc,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.56,6.56,Y0.9Sc0.1Ba2.0Cu3.0O6.56
5334,Y0.95La0.05Ba2Cu3O6.58,"(Y,La)Ba2Cu3O7",Y123,93.65,3.8289999999999997,3.8960000000000004,11.7,JJP0330219,Y,0.95,La,0.05,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.58,6.58,Y0.95La0.05Ba2.0Cu3.0O6.58
5335,Y0.9La0.1Ba2Cu3O6.62,"(Y,La)Ba2Cu3O7",Y123,92.35,3.8339999999999996,3.8960000000000004,11.69,JJP0330219,Y,0.9,La,0.1,Ba,2.0,Cu,3.0,,,,,,,,,,,O,6.62,6.62,Y0.9La0.1Ba2.0Cu3.0O6.62
5336,Y1Ba1.9Sc0.1Cu3O6.55,"Y(Ba,Sc)2Cu3O7",Y123,88.95,3.8369999999999997,3.895,11.689,JJP0330219,Y,1.0,Ba,1.9,Sc,0.1,Cu,3.0,,,,,,,,,,,O,6.55,6.55,Y1.0Ba1.9Sc0.1Cu3.0O6.55
5337,Y1Ba1.8Sc0.2Cu3O6.64,"Y(Ba,Sc)2Cu3O7",Y123,88.8,3.827,3.8930000000000002,11.681,JJP0330219,Y,1.0,Ba,1.8,Sc,0.2,Cu,3.0,,,,,,,,,,,O,6.64,6.64,Y1.0Ba1.8Sc0.2Cu3.0O6.64
5338,Y1.1Ba1.9Cu3O6.65,"Y(Ba,Y)2Cu3O7",Y123,91.25,3.8310000000000004,3.892,11.68,JJP0330219,Y,1.1,Ba,1.9,Cu,3.0,,,,,,,,,,,,,O,6.65,6.65,Y1.1Ba1.9Cu3.0O6.65
5339,Y1.2Ba1.8Cu3O6.68,"Y(Ba,Y)2Cu3O7",Y123,92.3,3.83,3.8939999999999997,11.696,JJP0330219,Y,1.2,Ba,1.8,Cu,3.0,,,,,,,,,,,,,O,6.68,6.68,Y1.2Ba1.8Cu3.0O6.68
5340,Y1Ba1.9La0.1Cu3O6.73,"Y(Ba,La)2Cu3O7",Y123,92.85,3.8360000000000003,3.888,11.668,JJP0330219,Y,1.0,Ba,1.9,La,0.1,Cu,3.0,,,,,,,,,,,O,6.73,6.73,Y1.0Ba1.9La0.1Cu3.0O6.73
5341,Y1Ba1.8La0.2Cu3O6.81,"Y(Ba,La)2Cu3O7",Y123,91.7,3.826,3.887,11.661,JJP0330219,Y,1.0,Ba,1.8,La,0.2,Cu,3.0,,,,,,,,,,,O,6.81,6.81,Y1.0Ba1.8La0.2Cu3.0O6.81
5342,Ag0.25Cu0.75Ba2Ca3Cu4O11-z,"(Ag,Cu)Ba2Ca3Cu4O11",Ag1234,117.1,7.727,,36.222,JJP0330300,Ag,0.25,Cu,0.75,Ba,2.0,Ca,3.0,Cu,4.0,,,,,,,,,O,11.0,,Ag0.25Cu0.75Ba2.0Ca3.0Cu4.0O11.0
5343,Y1Ba2Cu3O7,YBa2Cu3O7,Y123,92.0,,,,JJP0330715,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
5344,Nd1Ba2Cu3O7,NdBa2Cu3O7,Y123,94.5,,,,JJP0330715,Nd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Nd1.0Ba2.0Cu3.0O7.0
5360,Hg1Ba2CaSrCu3O8+z,"HgBa2(Ca,Sr)2Cu3O8",Hg1223,132.0,,,,PHC2310021,Hg,1.0,Ba,2.0,Ca,,Sr,,Cu,3.0,,,,,,,,,O,8.0,,Hg1.0Ba2.0CaSrCu3.0O8.0
5361,Hg0.5Tl0.5Ba2CaSrCu3O8+z,"(Hg,Tl)Ba2(Ca,Sr)2Cu3O8",Hg1223,132.0,,,,PHC2310021,Hg,0.5,Tl,0.5,Ba,2.0,Ca,,Sr,,Cu,3.0,,,,,,,O,8.0,,Hg0.5Tl0.5Ba2.0CaSrCu3.0O8.0
5362,Bi2Sr2Ca1Cu2O8+z,Bi2Sr2CaCu2O8,Bi2212,66.5,5.392,,30.854,PHC2220233,Bi,2.0,Sr,2.0,Ca,1.0,Cu,2.0,,,,,,,,,,,O,8.0,,Bi2.0Sr2.0Ca1.0Cu2.0O8.0
5363,Bi2Sr1.9Gd0.1Ca1Cu2O8+z,"Bi2(Sr,Gd)2CaCu2O8",Bi2212,76.0,5.396,,30.715,PHC2220233,Bi,2.0,Sr,1.9,Gd,0.1,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,Bi2.0Sr1.9Gd0.1Ca1.0Cu2.0O8.0
5364,Bi2Sr1.8Gd0.2Ca1Cu2O8+z,"Bi2(Sr,Gd)2CaCu2O8",Bi2212,71.6,5.398,,30.572,PHC2220233,Bi,2.0,Sr,1.8,Gd,0.2,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,Bi2.0Sr1.8Gd0.2Ca1.0Cu2.0O8.0
5365,Bi2Sr1.7Gd0.3Ca1Cu2O8+z,Bi2(Sr.Gd)2CaCu2O8,Bi2212,60.4,5.394,,30.384,PHC2220233,Bi,2.0,Sr,1.7,Gd,0.3,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,Bi2.0Sr1.7Gd0.3Ca1.0Cu2.0O8.0
5366,Bi2Sr1.6Gd0.4Ca1Cu2O8+z,"Bi2(Sr,Gd)2CaCu2O8",Bi2212,50.0,5.394,,30.329,PHC2220233,Bi,2.0,Sr,1.6,Gd,0.4,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,Bi2.0Sr1.6Gd0.4Ca1.0Cu2.0O8.0
5367,Bi2Sr1.5Gd0.5Ca1Cu2O8+z,"Bi2(Sr,Gd)2CaCu2O8",Bi2212,21.6,,,,PHC2220233,Bi,2.0,Sr,1.5,Gd,0.5,Ca,1.0,Cu,2.0,,,,,,,,,O,8.0,,Bi2.0Sr1.5Gd0.5Ca1.0Cu2.0O8.0
5371,Y1Ba2Cu4O8,YBa2Cu4O8,Y124,80.4,3.842,3.863,27.204,PHC2340361,Y,1.0,Ba,2.0,Cu,4.0,,,,,,,,,,,,,O,8.0,,Y1.0Ba2.0Cu4.0O8.0
5372,Y1Ba2Cu3.96Ni0.04O8,"YBa2(Cu,Ni)4O8",Y124,45.4,3.843,3.859,27.226999999999997,PHC2340361,Y,1.0,Ba,2.0,Cu,3.96,Ni,0.04,,,,,,,,,,,O,8.0,,Y1.0Ba2.0Cu3.96Ni0.04O8.0
5373,Y1Ba2Cu3.92Ni0.08O8,"YBa2(Cu,Ni)4O8",Y124,17.0,3.843,3.858,27.206999999999997,PHC2340361,Y,1.0,Ba,2.0,Cu,3.92,Ni,0.08,,,,,,,,,,,O,8.0,,Y1.0Ba2.0Cu3.92Ni0.08O8.0
5380,Y1Ba2Cu3O6.92,YBa2Cu3O7,Y123,92.4,,,,PHC2340269,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.92,6.92,Y1.0Ba2.0Cu3.0O6.92
5381,Bi2Sr1.6La0.4Cu1O6.307,"Bi2(Sr,La)2CuO6",Bi2201,27.6,5.38,,,PHC2340255,Bi,2.0,Sr,1.6,La,0.4,Cu,1.0,,,,,,,,,,,O,6.307,6.307,Bi2.0Sr1.6La0.4Cu1.0O6.307
5382,Bi2Sr1.6Pr0.4Cu1O6.313,"Bi2(Sr,Pr)2CuO6",Bi2201,21.8,5.3820000000000014,,,PHC2340255,Bi,2.0,Sr,1.6,Pr,0.4,Cu,1.0,,,,,,,,,,,O,6.313,6.313,Bi2.0Sr1.6Pr0.4Cu1.0O6.313
5383,Bi2Sr1.6Nd0.4Cu1O6.32,"Bi2(Sr,Nd)2CuO6",Bi2201,23.1,5.3820000000000014,,,PHC2340255,Bi,2.0,Sr,1.6,Nd,0.4,Cu,1.0,,,,,,,,,,,O,6.32,6.32,Bi2.0Sr1.6Nd0.4Cu1.0O6.32
5384,Bi2Sr1.6Sm0.4Cu1O6.3,"Bi2(Sr,Sm)2CuO6",Bi2201,17.0,5.377999999999999,,,PHC2340255,Bi,2.0,Sr,1.6,Sm,0.4,Cu,1.0,,,,,,,,,,,O,6.3,6.3,Bi2.0Sr1.6Sm0.4Cu1.0O6.3
5385,Bi2Sr1.6Eu0.4Cu1O6.301,"Bi(Sr,Eu)2CuO6",Bi2201,12.5,5.374,,,PHC2340255,Bi,2.0,Sr,1.6,Eu,0.4,Cu,1.0,,,,,,,,,,,O,6.301,6.301,Bi2.0Sr1.6Eu0.4Cu1.0O6.301
