num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,lata ,layers :,cu-o_a :,cu-o_p :
795,Y1.0Ba2.0Cu2.95Co0.05O6.88,Y123,91.2,3.832,3.884,11.687000000000001,PHC1590141,3.858,Two,2.3118613402803154,1.916
796,Y1.0Ba2.0Cu2.9Co0.1O6.89,Y123,55.3,3.866,,11.674000000000001,PHC1590141,3.866,Two,2.298547666551509,1.933
798,Y1.0Ba2.0Cu2.7Co0.3O6.93,Y123,16.9,3.875,,11.683,PHC1590141,3.875,Two,2.307764825286835,1.9375
805,Bi2.0Ca1.0Sr2.0Cu2.0O8.0,Bi2212,81.0,3.8014060556588793,5.422999999999999,30.72,PHC1590087,5.3995,Two,,1.9007030278294397
806,Bi2.0Ca2.0Sr1.0Cu2.0O8.0,Bi2212,70.0,3.7872639200351483,5.409,30.37,PHC1590087,5.3825,Two,,1.8936319600175742
850,Gd1.0Ba2.0Cu2.64Fe0.36O6.99,RE123,21.0,3.891,,11.679,PHC1590173,3.891,Two,2.300748414745128,1.9455
853,Gd1.0Ba2.0Cu3.0O6.99,RE123,94.0,3.84,3.904,11.71,PHC1590173,3.872,Two,2.2733180902277432,1.92
854,Gd1.0Ba2.0Cu2.91Fe0.09O6.94,RE123,75.0,3.878,,11.71,PHC1590173,3.878,Two,2.2733180902277432,1.939
855,Gd1.0Ba2.0Cu2.82Fe0.18O6.91,RE123,41.0,3.88,,11.672,PHC1590173,3.88,Two,2.3069423589909883,1.94
856,Gd1.0Ba2.0Cu2.73Fe0.27O6.98,RE123,40.0,3.887,,11.699000000000002,PHC1590173,3.887,Two,2.283051431185524,1.9435
857,Sm1.0Ba2.0Cu3.0O7.0,RE123,88.1,3.853,3.908,11.73,PHC1590195,3.8805,Two,2.2556211066681406,1.9265
868,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,72.5,3.8240334726568483,,30.83,PHC1590105,5.4079999999999995,Two,,1.9120167363284242
869,Bi2.0Sr2.0Ca0.9Lu0.1Cu2.0O8.0,Bi2212,83.5,3.81766951162617,,30.68,PHC1590105,5.399,Two,,1.908834755813085
870,Bi2.0Sr2.0Ca0.8Lu0.2Cu2.0O8.0,Bi2212,89.5,3.8233263658756624,,30.69,PHC1590105,5.407,Two,,1.9116631829378312
871,Bi2.0Sr2.0Ca0.7Lu0.3Cu2.0O8.0,Bi2212,87.0,3.828276113343968,,30.57,PHC1590105,5.414,Two,,1.914138056671984
872,Bi2.0Sr2.0Ca0.6Lu0.4Cu2.0O8.0,Bi2212,65.0,3.833225860812274,5.402,30.44,PHC1590105,5.4115,Two,,1.916612930406137
873,Bi2.0Sr2.0Ca0.5Lu0.5Cu2.0O8.0,Bi2212,29.0,3.8339329675934612,5.401,30.36,PHC1590105,5.4115,Two,,1.9169664837967306
876,Bi2.0Sr2.0Ca0.9Na0.1Cu2.0O8.0,Bi2212,70.5,3.8212050455321025,,30.88,PHC1590105,5.404,Two,,1.9106025227660512
877,Bi2.0Sr2.0Ca0.8Na0.2Cu2.0O8.0,Bi2212,73.5,3.8240334726568483,,30.81,PHC1590105,5.4079999999999995,Two,,1.9120167363284242
878,Bi2.0Sr2.0Ca0.7Na0.3Cu2.0O8.0,Bi2212,72.5,3.819083725188543,,30.75,PHC1590105,5.401,Two,,1.9095418625942715
879,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,60.0,3.814841084501423,,30.77,PHC1590105,5.395,Two,,1.9074205422507116
880,Bi2.0Sr2.0Ca0.9Na0.1Cu2.0O8.0,Bi2212,63.5,3.81554819128261,,30.64,PHC1590105,5.396,Two,,1.907774095641305
881,Bi2.0Sr2.0Ca0.8Na0.2Cu2.0O8.0,Bi2212,66.0,3.8120126573766773,,30.8,PHC1590105,5.391,Two,,1.9060063286883386
882,Bi2.0Sr2.0Ca0.7Na0.3Cu2.0O8.0,Bi2212,65.5,3.8212050455321025,,30.71,PHC1590105,5.404,Two,,1.9106025227660512
883,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,49.5,3.8120126573766773,,30.73,PHC1590105,5.391,Two,,1.9060063286883386
884,Bi2.0Sr2.0Ca0.9Na0.1Cu2.0O8.0,Bi2212,51.0,3.8091842302519314,,30.67,PHC1590105,5.3870000000000005,Two,,1.9045921151259657
885,Bi2.0Sr2.0Ca0.8Na0.2Cu2.0O8.0,Bi2212,53.0,3.816962404844983,,30.64,PHC1590105,5.398,Two,,1.9084812024224915
886,Bi2.0Sr2.0Ca0.7Na0.3Cu2.0O8.0,Bi2212,54.0,3.8226192590944765,,30.86,PHC1590105,5.4060000000000015,Two,,1.9113096295472383
897,Y1.0Ba2.0Cu3.0O6.95,Y123,89.0,3.82,3.889,11.675999999999998,PRB0402170,3.8545,Two,2.300595924048246,1.91
908,Bi2.0Sr1.8La0.2Ca1.0Cu2.0O8.0,Bi2212,85.0,3.8261547930004087,,30.64,PHC1590105,5.4110000000000005,Two,,1.9130773965002044
909,Bi2.0Sr1.6La0.4Ca1.0Cu2.0O8.0,Bi2212,74.0,3.83817560828058,,30.52,PHC1590105,5.428,Two,,1.91908780414029
910,Bi2.0Sr1.4La0.6Ca1.0Cu2.0O8.0,Bi2212,25.5,3.8480751032171914,,30.41,PHC1590105,5.442,Two,,1.9240375516085957
912,Bi2.0Sr1.8K0.2Ca1.0Cu2.0O8.0,Bi2212,75.0,3.8183766184073566,,30.69,PHC1590105,5.4,Two,,1.9091883092036783
913,Bi2.0Sr1.6K0.4Ca1.0Cu2.0O8.0,Bi2212,78.0,3.81766951162617,,30.64,PHC1590105,5.399,Two,,1.908834755813085
914,Bi2.0Sr1.8K0.2Ca1.0Cu2.0O8.0,Bi2212,66.5,3.81766951162617,,30.7,PHC1590105,5.399,Two,,1.908834755813085
915,Bi2.0Sr1.6K0.4Ca1.0Cu2.0O8.0,Bi2212,73.0,3.81554819128261,,30.6,PHC1590105,5.396,Two,,1.907774095641305
916,Bi2.0Sr1.8K0.2Ca1.0Cu2.0O8.0,Bi2212,55.5,3.8120126573766773,,30.69,PHC1590105,5.391,Two,,1.9060063286883386
917,Bi2.0Sr1.6K0.4Ca1.0Cu2.0O8.0,Bi2212,64.0,3.8134268709390504,,30.64,PHC1590105,5.393,Two,,1.9067134354695252
918,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.819,,11.677999999999999,PRB0404453,3.819,Two,2.3026441815449856,1.9095
919,Y0.9Pr0.1Ba2.0Cu3.0O7.0,Y123,83.3,3.824,3.888,11.677,PRB0404453,3.8560000000000003,Two,2.3016200527966166,1.912
920,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,75.2,3.83,3.89,11.679,PRB0404453,3.86,Two,2.303668310293357,1.915
921,Y0.7Pr0.3Ba2.0Cu3.0O7.0,Y123,59.1,3.8339999999999996,3.895,11.686,PRB0404453,3.8645,Two,2.3108372115319447,1.9169999999999998
922,Y0.6Pr0.4Ba2.0Cu3.0O7.0,Y123,49.4,3.841,3.8960000000000004,11.690999999999999,PRB0404453,3.8685,Two,2.3159578552737923,1.9205
931,Er1.0Ba2.0Cu3.0O6.53,RE123,54.3,3.823,3.865,11.694,PRB0404472,3.844,Two,2.287475677075425,1.9115
932,Er1.0Ba2.0Cu3.0O6.64,RE123,61.3,3.82,3.8689999999999998,11.675999999999998,PRB0404472,3.8445,Two,2.30340296227907,1.91
933,Er1.0Ba2.0Cu3.0O6.78,RE123,78.2,3.8169999999999997,3.8739999999999997,11.652999999999999,PRB0404472,3.8455,Two,2.3237544933726126,1.9084999999999999
934,Er1.0Ba2.0Cu3.0O6.87,RE123,94.5,3.812,3.877,11.65,PRB0404472,3.8445,Two,2.326409040906552,1.906
935,Er1.0Ba2.0Cu3.0O7.0,RE123,92.5,3.803,3.873,11.62,PRB0404472,3.838,Two,2.352954516245957,1.9015
936,Bi2.0Sr2.0Ca0.9Y0.1Cu2.0O8.0,Bi2212,81.5,3.8303974336875295,,30.805,JJP0280112,5.4170000000000025,Two,,1.9151987168437647
937,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,70.7,3.81554819128261,,30.774,JJP0280112,5.396,Two,,1.907774095641305
938,Bi2.0Sr2.0Ca0.8Y0.2Cu2.0O8.0,Bi2212,84.5,3.8268618997815955,,30.693,JJP0280112,5.412000000000001,Two,,1.9134309498907978
939,Bi2.0Sr2.0Ca0.7Y0.3Cu2.0O8.0,Bi2212,80.0,3.828276113343968,,30.549,JJP0280112,5.414,Two,,1.914138056671984
940,Bi2.0Sr2.0Ca0.6Y0.4Cu2.0O8.0,Bi2212,71.5,3.832518754031087,,30.469,JJP0280112,5.42,Two,,1.9162593770155436
941,Bi2.0Sr2.0Ca0.5Y0.5Cu2.0O8.0,Bi2212,12.0,3.8367613947182067,5.434,30.401,JJP0280112,5.43,Two,,1.9183806973591033
949,Y1.0Ba2.0Cu3.0O6.96,Y123,88.5,3.8310000000000004,3.875,11.645999999999999,PRB0404517,3.853,Two,2.2698720615971544,1.9155000000000002
950,Y0.9Pr0.1Ba2.0Cu3.0O6.91,Y123,81.0,3.839,3.8789999999999996,11.668,PRB0404517,3.859,Two,2.2924028940612886,1.9195
951,Y0.8Pr0.2Ba2.0Cu3.0O6.91,Y123,62.7,3.845,3.8789999999999996,11.662,PRB0404517,3.862,Two,2.286258121571072,1.9225
952,Y0.7Pr0.3Ba2.0Cu3.0O6.88,Y123,47.5,3.847,3.883,11.672,PRB0404517,3.865,Two,2.296499409054769,1.9235
953,Y0.65Pr0.35Ba2.0Cu3.0O7.01,Y123,44.5,3.8569999999999998,3.8819999999999997,11.652000000000001,PRB0404517,3.8695,Two,2.276016834087375,1.9284999999999999
954,Y0.6Pr0.4Ba2.0Cu3.0O6.9,Y123,32.0,3.8560000000000003,3.8819999999999997,11.662,PRB0404517,3.869,Two,2.286258121571072,1.9280000000000002
955,Y0.55Pr0.45Ba2.0Cu3.0O7.01,Y123,29.2,3.859,3.8819999999999997,11.655,PRB0404517,3.8705,Two,2.2790892203324824,1.9295
975,La1.0Ba2.0Cu2.9O6.82,RE123,45.0,3.8939999999999997,3.937,11.815999999999999,PRB0406771,3.9155,Two,2.17952407736185,1.9469999999999998
979,La1.0Ba2.0Cu3.0O6.85,RE123,93.0,3.8930000000000002,3.938,11.818,PRB0406771,3.9155,Two,2.1777543790058895,1.9465000000000001
1004,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,85.0,3.8113055505954905,,30.7,PR0388885,5.39,Two,,1.9056527752977452
1025,Y1.0Ba2.0Cu3.0O7.0,Y123,92.6,3.8280000000000003,3.8960000000000004,11.7,PHC1480342,3.862,Two,2.32517501400912,1.9140000000000001
1026,Y1.0Ba2.0Cu2.97Al0.03O7.0,Y123,86.1,3.838,3.8960000000000004,11.700999999999999,PHC1480342,3.867,Two,2.3261991427574893,1.919
1027,Y1.0Ba2.0Cu2.94Al0.06O7.0,Y123,80.3,3.8480000000000003,3.891,11.675,PHC1480342,3.8695,Two,2.299571795299878,1.9240000000000002
1029,Y1.0Ba2.0Cu2.88Al0.12O7.0,Y123,68.6,3.87,,11.59,PHC1480342,3.87,Two,2.212520851688451,1.935
1040,Y1.0Ba2.0Cu3.0O7.1,Y123,92.0,3.824,3.888,11.679,PR0365602,3.8560000000000003,Two,2.303668310293357,1.912
1044,Y1.0Ba2.0Cu3.0O7.0,Y123,92.2,3.82,3.885,11.675,PRB0387084,3.8525,Two,2.299571795299878,1.91
1045,Y1.0Ba2.0Cu2.94Ga0.06O7.0,Y123,86.9,3.843,3.878,11.695,PRB0387084,3.8605,Two,2.3200543702672722,1.9215
1046,Y1.0Ba2.0Cu2.91Ga0.09O7.0,Y123,77.5,3.8569999999999998,3.8689999999999998,11.692,PRB0387084,3.863,Two,2.316981984022163,1.9284999999999999
1047,Y1.0Ba2.0Cu2.88Ga0.12O7.0,Y123,68.2,3.863,,11.689,PRB0387084,3.863,Two,2.313909597777054,1.9315
1049,Y1.0Ba2.0Cu2.82Ga0.18O7.0,Y123,58.2,3.864,,11.702,PRB0387084,3.864,Two,2.32722327150586,1.932
1050,Y1.0Ba2.0Cu2.76Ga0.24O7.0,Y123,45.7,3.866,,11.735,PRB0387084,3.866,Two,2.3610195202020607,1.933
1051,Y1.0Ba2.0Cu2.7Ga0.3O7.0,Y123,24.7,3.865,,11.739,PRB0387084,3.865,Two,2.3651160351955407,1.9325
1053,La1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.885,3.938,11.817,PRB0387080,3.9115,Two,2.178639228183869,1.9425
1058,Y1.0Ba2.0Cu3.0O6.94,Y123,95.0,3.825,3.889,11.674000000000001,PRB0387200,3.8569999999999998,Two,2.298547666551509,1.9125
1064,Y1.0Ba2.0Cu3.0O7.0,Y123,91.8,3.822,3.891,11.677,PRB0365719,3.8565,Two,2.3016200527966166,1.911
1065,Y1.0Ba2.0Cu3.0O6.78,Y123,85.4,3.827,3.895,11.722000000000001,PRB0365719,3.861,Two,2.347705846473256,1.9135
1066,Y1.0Ba2.0Cu3.0O6.76,Y123,77.8,3.83,3.898,11.728,PRB0365719,3.864,Two,2.353850618963473,1.915
1067,Y1.0Ba2.0Cu3.0O6.72,Y123,60.8,3.835,3.89,11.716,PRB0365719,3.8625,Two,2.3415610739830357,1.9175
1068,Y1.0Ba2.0Cu3.0O6.6,Y123,58.9,3.8310000000000004,3.889,11.735999999999999,PRB0365719,3.86,Two,2.3620436489504297,1.9155000000000002
1069,Y1.0Ba2.0Cu3.0O6.53,Y123,54.8,3.838,3.887,11.747,PRB0365719,3.8625,Two,2.3733090651824975,1.919
1070,Y1.0Ba2.0Cu3.0O6.51,Y123,45.4,3.845,3.887,11.767999999999999,PRB0365719,3.866,Two,2.394815768898261,1.9225
1071,Y1.0Ba2.0Cu3.0O6.3,Y123,28.0,3.8510000000000004,3.883,11.789000000000001,PRB0365719,3.867,Two,2.416322472614028,1.9255000000000002
1073,Y1.0Ba2.0Cu2.73Fe0.27O7.1,Y123,69.0,3.8739999999999997,,11.7,PRB0390225,3.8739999999999997,Two,2.32517501400912,1.9369999999999998
1075,La1.85Sr0.15Cu1.0O4.0,T,37.8,3.7760000000000002,,13.237,PRB0390315,3.7760000000000002,One,2.4131073916938073,1.8880000000000001
1076,La1.85Sr0.15Cu0.995Zn0.005O4.0,T,35.1,3.7769999999999997,,13.23,PRB0390315,3.7769999999999997,One,2.4108964590999284,1.8884999999999998
1077,La1.85Sr0.15Cu0.99Zn0.01O4.0,T,30.1,3.7769999999999997,,13.23,PRB0390315,3.7769999999999997,One,2.4108964590999284,1.8884999999999998
1078,La1.85Sr0.15Cu0.985Zn0.015O4.0,T,22.1,3.778,,13.229000000000001,PRB0390315,3.778,One,2.4105806115865174,1.889
1089,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,3.826,3.886,11.671,PRB0367230,3.8560000000000003,Two,2.2954752803063982,1.913
1090,Y1.0Ba2.0Cu2.955Fe0.045O7.0,Y123,82.6,3.8560000000000003,3.8680000000000003,11.654000000000002,PRB0367230,3.862,Two,2.278065091584115,1.9280000000000002
1091,Y1.0Ba2.0Cu2.895Fe0.105O7.0,Y123,67.0,3.861,3.867,11.652000000000001,PRB0367230,3.864,Two,2.276016834087375,1.9305
1092,Y1.0Ba2.0Cu2.85Fe0.15O7.0,Y123,61.0,3.8689999999999998,3.872,11.634,PRB0367230,3.8705,Two,2.2575825166167194,1.9344999999999999
1102,Y1.0Ba2.0Cu3.0O7.0,Y123,91.25,3.83,3.89,11.68,JJP0272342,3.86,Two,2.304692439041726,1.915
1103,Y1.0Ba2.0Cu3.0S0.001O7.0,Y123,92.0,3.83,3.87,11.67,JJP0272342,3.85,Two,2.294451151558029,1.915
1104,Y1.0Ba2.0Cu3.0S0.05O7.0,Y123,93.5,3.84,3.87,11.62,JJP0272342,3.855,Two,2.243244714139542,1.92
1140,Y1.0Ba1.95Cs0.05Cu3.0O7.0,Y123,85.5,3.827,3.8760000000000003,11.632,PRB0392729,3.8515,Two,2.255534259119979,1.9135
1154,Y1.0Ba2.0Cu3.0O7.0,Y123,92.11,3.82,3.889,11.668,SSC0670057,3.8545,Two,2.2924028940612886,1.91
1155,Y0.96Tb0.04Ba2.0Cu3.0O7.0,Y123,92.01,3.819,3.889,11.677,SSC0670057,3.8539999999999996,Two,2.3016200527966166,1.9095
1156,Y0.92Tb0.08Ba2.0Cu3.0O7.0,Y123,92.01,3.82,3.889,11.672,SSC0670057,3.8545,Two,2.296499409054769,1.91
1157,Y0.88Tb0.12Ba2.0Cu3.0O7.0,Y123,92.1,3.8310000000000004,3.891,11.665999999999999,SSC0670057,3.861,Two,2.2903546365645484,1.9155000000000002
1158,Y1.0Ba2.0Cu3.0O7.0,Y123,91.06,3.822,3.888,11.681,PRL0601446,3.855,Two,2.3057165677900953,1.911
1159,Y1.0Ba2.0Cu2.97Ga0.03O7.0,Y123,90.88,3.835,3.8819999999999997,11.687000000000001,PRL0601446,3.8585,Two,2.3118613402803154,1.9175
1160,Y1.0Ba2.0Cu2.94Ga0.06O7.0,Y123,87.99,3.8510000000000004,3.8739999999999997,11.681,PRL0601446,3.8625,Two,2.3057165677900953,1.9255000000000002
1161,Y1.0Ba2.0Cu2.91Ga0.09O7.0,Y123,83.71,3.858,3.866,11.686,PRL0601446,3.862,Two,2.3108372115319447,1.929
1162,Y1.0Ba2.0Cu2.88Ga0.12O7.0,Y123,79.89,3.861,3.866,11.681,PRL0601446,3.8635,Two,2.3057165677900953,1.9305
1163,Y1.0Ba2.0Cu2.85Ga0.15O7.0,Y123,78.49,3.861,3.866,11.684000000000001,PRL0601446,3.8635,Two,2.3087889540352062,1.9305
1164,Y1.0Ba2.0Cu2.82Ga0.18O7.0,Y123,79.24,3.863,3.863,11.686,PRL0601446,3.863,Two,2.3108372115319447,1.9315
1165,Y1.0Ba2.0Cu2.79Ga0.21O7.0,Y123,76.91,3.864,3.864,11.686,PRL0601446,3.864,Two,2.3108372115319447,1.932
1166,Y1.0Ba2.0Cu2.76Ga0.24O7.0,Y123,71.79,3.865,3.865,11.683,PRL0601446,3.865,Two,2.307764825286835,1.9325
1167,Y1.0Ba2.0Cu2.73Ga0.27O7.0,Y123,67.04,3.866,3.866,11.683,PRL0601446,3.866,Two,2.307764825286835,1.933
1168,Y1.0Ba2.0Cu2.67Ga0.33O7.0,Y123,65.64,3.866,3.866,11.679,PRL0601446,3.866,Two,2.303668310293357,1.933
1169,Y1.0Ba2.0Cu2.61Ga0.39O7.0,Y123,64.8,3.865,3.865,11.677,PRL0601446,3.865,Two,2.3016200527966166,1.9325
1170,Y1.0Ba2.0Cu2.55Ga0.45O7.0,Y123,65.36,3.867,3.867,11.677,PRL0601446,3.867,Two,2.3016200527966166,1.9335
1171,Y1.0Ba2.0Cu2.4Ga0.6O7.0,Y123,63.31,3.8680000000000003,3.8680000000000003,11.675,PRL0601446,3.8680000000000003,Two,2.299571795299878,1.9340000000000002
1172,Y1.0Ba2.0Cu3.0O7.0,Y123,89.66,3.822,3.888,11.683,PRL0601446,3.855,Two,2.307764825286835,1.911
1173,Y1.0Ba2.0Cu2.97Zn0.03O7.0,Y123,78.21,3.827,3.883,11.683,PRL0601446,3.855,Two,2.307764825286835,1.9135
1174,Y1.0Ba2.0Cu2.94Zn0.06O7.0,Y123,67.04,3.8289999999999997,3.883,11.683,PRL0601446,3.8560000000000003,Two,2.307764825286835,1.9144999999999999
1175,Y1.0Ba2.0Cu2.91Zn0.09O7.0,Y123,55.87,3.8289999999999997,3.883,11.683,PRL0601446,3.8560000000000003,Two,2.307764825286835,1.9144999999999999
1176,Y1.0Ba2.0Cu2.88Zn0.12O7.0,Y123,47.02,3.8339999999999996,3.886,11.681,PRL0601446,3.86,Two,2.3057165677900953,1.9169999999999998
1177,Y1.0Ba2.0Cu2.85Zn0.15O7.0,Y123,45.53,3.833,3.883,11.681,PRL0601446,3.858,Two,2.3057165677900953,1.9165
1178,Y1.0Ba2.0Cu2.82Zn0.18O7.0,Y123,46.18,3.833,3.883,11.681,PRL0601446,3.858,Two,2.3057165677900953,1.9165
1179,Y1.0Ba2.0Cu2.885Zn0.195O7.0,Y123,32.4,3.833,3.885,11.679,PRL0601446,3.859,Two,2.303668310293357,1.9165
1180,Y1.0Ba2.0Cu2.79Zn0.21O7.0,Y123,35.2,3.8339999999999996,3.884,11.68,PRL0601446,3.859,Two,2.304692439041726,1.9169999999999998
1182,Y1.0Ba2.0Cu2.7Zn0.3O7.0,Y123,27.0,3.8369999999999997,3.89,11.686,PRL0601446,3.8635,Two,2.3108372115319447,1.9184999999999999
1282,La2.0Cu1.0O4.0,T,33.0,3.788678133597521,5.403,13.181,PRB0375916,5.3805,One,2.3954199309427744,1.8943390667987605
1391,Y1.0Ba2.0Cu3.0O7.0,Y123,91.4,3.818,3.887,11.675999999999998,PHC1520495,3.8525,Two,2.300595924048246,1.909
1392,Y1.0Ba2.0Cu2.97Fe0.03O7.0,Y123,91.2,3.825,3.885,11.683,PHC1520495,3.855,Two,2.307764825286835,1.9125
1393,Y1.0Ba2.0Cu2.94Fe0.06O7.0,Y123,89.3,3.8339999999999996,3.8810000000000002,11.681,PHC1520495,3.8575,Two,2.3057165677900953,1.9169999999999998
1394,Y1.0Ba2.0Cu2.88Fe0.12O7.0,Y123,77.3,3.863,,11.685,PHC1520495,3.863,Two,2.3098130827835752,1.9315
1413,Y1.0Ba2.0Cu3.0O7.0,Y123,91.0,3.823,3.895,11.694,PHC1560395,3.859,Two,2.3190302415189032,1.9115
1418,Y1.0Ba2.0Cu3.0O6.5,Y123,50.0,3.8339999999999996,3.873,11.738,PHC1520424,3.8535,Two,2.36409190644717,1.9169999999999998
1422,Y1.0Ba2.0Cu3.0O6.95,Y123,91.0,3.824,3.886,11.675999999999998,PHB1480442,3.855,Two,2.300595924048246,1.912
1502,Y1.0Ba2.0Cu3.0O6.29,Y123,21.9,3.842,3.872,11.767000000000001,JJP0280368,3.8569999999999998,Two,2.3937916401498938,1.921
1503,Y1.0Ba2.0Cu3.0O6.34,Y123,23.5,3.838,3.875,11.747,JJP0280368,3.8565,Two,2.3733090651824975,1.919
1504,Y1.0Ba2.0Cu3.0O6.43,Y123,26.4,3.8369999999999997,3.875,11.747,JJP0280368,3.8560000000000003,Two,2.3733090651824975,1.9184999999999999
1505,Y1.0Ba2.0Cu3.0O6.5,Y123,50.1,3.8310000000000004,3.8789999999999996,11.738,JJP0280368,3.855,Two,2.36409190644717,1.9155000000000002
1506,Y1.0Ba2.0Cu3.0O6.54,Y123,54.0,3.8310000000000004,3.8760000000000003,11.732000000000001,JJP0280368,3.8535,Two,2.357947133956953,1.9155000000000002
1507,Y1.0Ba2.0Cu3.0O6.58,Y123,56.3,3.8289999999999997,3.88,11.722999999999999,JJP0280368,3.8545,Two,2.3487299752216235,1.9144999999999999
1508,Y1.0Ba2.0Cu3.0O6.64,Y123,59.7,3.826,3.8819999999999997,11.719000000000001,JJP0280368,3.8539999999999996,Two,2.3446334602281467,1.913
1509,Y1.0Ba2.0Cu3.0O6.72,Y123,85.0,3.824,3.8810000000000002,11.707,JJP0280368,3.8525,Two,2.3323439152477095,1.912
1510,Y1.0Ba2.0Cu3.0O6.8,Y123,93.9,3.82,3.884,11.697000000000001,JJP0280368,3.852,Two,2.3221026277640124,1.91
1511,Y1.0Ba2.0Cu3.0O6.87,Y123,93.2,3.818,3.885,11.684000000000001,JJP0280368,3.8515,Two,2.3087889540352062,1.909
1530,Tl2.0Ba2.0Cu1.0O5.962999999999999,Tl2201,53.0,3.86,,23.201,PHC1570279,3.86,One,,1.93
1532,Tl2.0Ba2.0Cu1.0O6.0,Tl2201,50.0,3.8572674913726166,5.492999999999999,23.176,PHC1570279,5.473999999999998,One,,1.9286337456863083
1556,Y1.0Ba2.0Cu3.0O7.0,Y123,89.5,3.82,3.89,11.68,PHC1560761,3.855,Two,2.304692439041726,1.91
1558,Bi4.0Sr4.0Ca2.0Cu4.0O16.25,Bi2212,82.4,3.8268618997815955,,30.843000000000004,PRB0394316,5.412000000000001,Two,,1.9134309498907978
1559,Bi4.0Sr4.0Ca1.9Tm0.1Cu4.0O16.28,Bi2212,83.9,3.8226192590944765,,30.776999999999997,PRB0394316,5.4060000000000015,Two,,1.9113096295472383
1560,Bi4.0Sr4.0Ca1.8Tm0.2Cu4.0O16.38,Bi2212,83.9,3.8204979387509157,,30.738000000000003,PRB0394316,5.403,Two,,1.9102489693754579
1561,Bi4.0Sr4.0Ca1.5Tm0.5Cu4.0O16.5,Bi2212,84.3,3.8219121523132893,,30.671,PRB0394316,5.405,Two,,1.9109560761566446
1562,Bi4.0Sr4.0Ca1.0Tm1.0Cu4.0O16.67,Bi2212,37.7,3.8318116472499004,,30.451999999999998,PRB0394316,5.419,Two,,1.9159058236249502
1594,Bi1.7Pb0.3Sr2.0Ca0.7Y0.3Cu2.0O8.25,Bi2212,71.0,3.8261547930004087,5.414,30.471,PHC1650055,5.4125,Two,,1.9130773965002044
1595,Bi1.7Pb0.3Sr2.0Ca0.7Y0.3Cu2.0O8.25,Bi2212,72.0,3.824740579438035,5.4239999999999995,30.456,PHC1650055,5.4165,Two,,1.9123702897190176
1596,Bi1.7Pb0.3Sr2.0Ca0.7Y0.3Cu2.0O8.26,Bi2212,73.0,3.8233263658756624,5.4110000000000005,30.445999999999998,PHC1650055,5.409000000000002,Two,,1.9116631829378312
1609,Tl2.0Ba2.0Ca1.0Cu2.0O8.0,Tl2212,113.1,3.847,,29.43,PHC1560113,3.847,Two,,1.9235
1610,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,85.0,3.8374685014993934,5.441,30.77,PHC1560448,5.434,Two,,1.9187342507496967
1611,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,82.0,3.8374685014993934,5.441,30.77,PHC1560448,5.434,Two,,1.9187342507496967
1614,Bi2.0Sr1.5Ca1.5Cu2.0O8.19,Bi2212,83.0,3.8197908319697293,5.4079999999999995,30.699,PHC1650055,5.405,Two,,1.9098954159848647
1615,Bi2.0Sr1.5Ca1.5Cu2.0O8.22,Bi2212,73.0,3.81554819128261,5.4,30.635,PHC1650055,5.398,Two,,1.907774095641305
1616,Bi2.0Sr1.5Ca1.5Cu2.0O8.25,Bi2212,67.0,3.81554819128261,5.404,30.618000000000002,PHC1650055,5.4,Two,,1.907774095641305
1617,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,83.0,3.8233263658756624,5.415,30.874000000000002,PHC1650055,5.4110000000000005,Two,,1.9116631829378312
1618,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,68.0,3.819083725188543,5.4079999999999995,30.788,PHC1650055,5.4045000000000005,Two,,1.9095418625942715
1619,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,64.0,3.819083725188543,5.412000000000001,30.781,PHC1650055,5.4065,Two,,1.9095418625942715
1620,Bi2.0Sr2.0Ca0.5Y0.5Cu2.0O8.33,Bi2212,40.0,3.8296903269063414,5.439,30.43,PHC1650055,5.4275,Two,,1.9148451634531707
1623,Bi2.0Sr2.0Ca1.0Cu2.0O8.23,Bi2212,70.0,3.8204979387509157,5.407,30.851,PHC1650055,5.4049999999999985,Two,,1.9102489693754579
1624,Bi2.0Sr2.0Ca0.9Y0.1Cu2.0O8.23,Bi2212,90.0,3.8233263658756624,5.416,30.807,PHC1650055,5.4115,Two,,1.9116631829378312
1625,Bi2.0Sr2.0Ca0.7Y0.3Cu2.0O8.3,Bi2212,86.0,3.825447686219222,5.425,30.619,PHC1650055,5.4175,Two,,1.912723843109611
