num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :
147,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,,,,PRL0591768,"A.W.KLEINSASSER, D.KAISER, F.HOLTZBERG, S.W.TOZER, T.PENNEY,",MEASUREMENT OF ANISOTROPIC RESISTIVITY AND HALL CONSTANT FOR SINGLE-CRYSTAL Y(1)BA(2)CU(3)O(7-X),"PHYS.REV.LETT.,59(1987)1768",1987.0
150,Sm0.33Ba0.67Cu1.0O7.0,,86.4,,,,SSC0631125,"CAO NING, CHANG YINGCHUAN, CHEN XICHEN, DUAN ZHANGRO, FAN HUI, GUAN WEIYAN, HOU DESEN, LIU JINXIANG, RAN QIZE, SHAO XIUYU, ZHENG JIAQI,",THE HIGH-TC SUPERCONDUCTIVITY IN SM(X)BA(1-X)CU(1)O(3-Y) COMPOUND SYSTEM,"SOLID STATE COMMUN.,63(1987)1125",1987.0
155,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,3.817,3.883,11.633,SSC0631149,"E.WALKER, J.-L.JORDA, K.YVON, M.FRANCOIS, P.FISHER,",STRUCTURE OF THE HIGH-TEMPERATURE SUPERCONDUCTOR BA(2)Y(1)CU(3)O(7) BY X-RAY AND NEUTRON POWDER DIFFRACTION,"SOLID STATE COMMUN.,63(1987)1149",1987.0
156,Y1.0Ba2.0Cu3.0O9.0,,92.0,3.818,3.889,11.694,SSC0631129,"CHIN LIN, CHONG-DE WEI, CUO LU, GUO-ZHONG LI, JIAN LAN, SUN-QI FENG, YUN-XI SUN, ZI-ZHAO GAN, ZUN-XIAO LIU,",MAGNETIC PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR Y(1)BA(2)CU(3)O(9-X),"SOLID STATE COMMUN.,63(1987)1129",1987.0
158,Bi2.0Sr2.0Cu2.0O7.0,,22.0,5.32,26.6,48.8,ZPS0680421,"A.GRANDIN, B.RAVEAU, C.MICHEL, F.DESLANDES, J.PROVOST, M.HERVIEU, M.M.BOREL,",SUPERCONDUCTIVITY IN THE BI-SR-CU-O SYSTEM,"Z.PHYS.B:CONDENSED MATTER,68(1987)421",1987.0
164,Y1.0Ba2.0Cu3.0O6.9,Y123,95.0,,,,JJP0261859,"Masayasu ISHIKAWA, Tadashi SUGANO, Toshiro TAKABATAKE,",Dependence of Magnetic Susceptibility of Ba2YCu3O7-x on the Oxygen Defect Concentration,"Jpn.J.Appl.Phys.,26(1987)L1859-L1861",1987.0
180,Y1.0Ba2.0Cu3.0O7.0,Y123,91.6,3.824,3.887,11.657,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0
183,Y1.0Ba2.0Cu2.75Ni0.25O7.0,Y123,63.9,3.819,3.886,11.657,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0
184,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.851,3.851,11.672,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
185,Y1.0Ba2.0Cu2.95Al0.05O7.0,Y123,88.0,3.835,3.884,11.688,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
186,Y1.0Ba2.0Cu2.9Al0.1O7.0,Y123,75.0,3.844,3.895,11.657,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
187,La1.85Sr0.15Cu1.0O4.0,T,39.3,3.777,,13.226,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0
188,La1.85Sr0.15Cu0.975Ni0.025O4.0,T,22.6,3.775,,13.222,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0
193,Y1.0Ba2.0Cu2.89Al0.11O7.0,Y123,82.0,3.847,3.851,11.659,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
194,Y1.0Ba2.0Cu2.88Al0.12O7.0,Y123,51.0,3.855,3.859,11.684,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
195,Y1.0Ba2.0Cu2.87Al0.13O7.0,Y123,45.0,3.843,3.859,11.667,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
196,Y1.0Ba2.0Cu2.865Al0.135O7.0,Y123,45.0,3.856,3.86,11.674,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
197,Y1.0Ba2.0Cu2.82Al0.18O7.0,Y123,20.0,3.854,3.856,11.668,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0
199,Y1.0Ba2.0Cu3.0O7.0,Y123,92.4,,,,PRB0368329,"J.E. Tkaczyk, J.S. Moodera, P.M. Tedrow,",High-magnetic-field study of superconducting YBa2Cu3O7-delta,"Phys.Rev.B,36(1987)8329",1987.0
200,Y1.0Ba2.0Cu3.0O6.8,Y123,91.6,,,,PRB0368786,"A.ZANGVIL, D.M.GINSBERG, J.CHEN, J.J.FREEMAN, T.A.FRIEDMANN,",LOW-TEMPERATURE THERMAL CONDUCTIVITY OF Y(1)BA(2)CU(3)O(7-Z),"PHYS.REV.B,36(1987)8786",1987.0
201,Er1.0Ba2.0Cu3.0O7.0,Y123,86.0,,,,PRB0368791,"H.C. Ku, H.D. Yang, P. Klavins, R.N. Shelton,",Magnetic ordering and magnetization in the high-temperature superconductor ErBa2Cu3O7-delta,"Phys.Rev.B,36(1987)8791",1987.0
202,Y1.0Ba2.0Cu3.0H0.14O7.0,Y123,92.5,,,,PRB0368798,"A.R.MOODENBAUGH, C.Y.YANG, J.J.REILLY, M.SUENAGA, S.M.HEALD, T.SKOTHEIM, X.-Q.YANG,",SUPERCONDUCTING H(X)Y(1)BA(2)CU(3)O(7): THE ROLE OF H,"PHYS.REV.B,36(1987)8798",1987.0
203,Y1.0Ba2.0Cu3.0H0.48O7.0,Y123,93.6,,,,PRB0368798,"A.R.MOODENBAUGH, C.Y.YANG, J.J.REILLY, M.SUENAGA, S.M.HEALD, T.SKOTHEIM, X.-Q.YANG,",SUPERCONDUCTING H(X)Y(1)BA(2)CU(3)O(7): THE ROLE OF H,"PHYS.REV.B,36(1987)8798",1987.0
204,Y1.0Ba2.0Cu3.0H1.0O7.0,Y123,93.2,,,,PRB0368798,"A.R.MOODENBAUGH, C.Y.YANG, J.J.REILLY, M.SUENAGA, S.M.HEALD, T.SKOTHEIM, X.-Q.YANG,",SUPERCONDUCTING H(X)Y(1)BA(2)CU(3)O(7): THE ROLE OF H,"PHYS.REV.B,36(1987)8798",1987.0
207,Y1.0Ba2.0Cu3.0O9.0,Y123,90.0,,,,PRB0368802,"BAI-CAI MIAO, HONG-JUAN YE, WEI LU, XUE-CHU SHEN, YI-MING CAI, YONG-JIA QIAN, ZHI-YI YU,",SUPERCONDUCTING ENERGY GAP OF Y(1)BA(2)CU(3)O(9-Z) MEASURED BY FAR-INFRARED REFLECTION,"PHYS.REV.B,36(1987)8802",1987.0
208,Eu1.0Ba2.0Cu3.0O7.1,Y123,94.9,3.845,3.901,11.704,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
209,Gd1.0Ba2.0Cu3.0O7.08,Y123,93.8,3.84,3.899,11.703,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
210,Dy1.0Ba2.0Cu3.0O6.82,Y123,92.7,3.828,3.889,11.668,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
211,Ho1.0Ba2.0Cu3.0O6.71,Y123,92.9,3.822,3.888,11.67,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
222,Er1.0Ba2.0Cu3.0O6.82,Y123,92.4,3.815,3.885,11.659,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
223,Tm1.0Ba2.0Cu3.0O6.65,Y123,92.5,3.81,3.882,11.656,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
224,Yb1.0Ba2.0Cu3.0O6.71,Y123,87.0,3.799,3.873,11.65,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
225,Lu1.0Ba2.0Cu3.0O7.0,Y123,89.5,,,,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
226,Y1.0Ba2.0Cu3.0O6.72,Y123,93.4,3.824,3.887,11.657,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
228,Nd1.0Ba2.0Cu3.0O7.16,Y123,95.3,3.855,3.914,11.736,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
229,Sm1.0Ba2.0Cu3.0O7.11,Y123,93.5,3.855,3.899,11.720999999999998,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0
230,La1.85Sr0.15Cu1.0O4.0,T,37.1,,,,SSC0650849,"B. Mitrovic', F.P. Koffyberg, F.S. Razavi, P.N. Arberg,",SUPERCONDUCTNG AND NORMAL STATEPROPERTIES OF Sr0.5La1.85CuO4 DETERMINED FROM MAGNETIZATION MEASUREMENTS,"Solid State Commun.,65(1988)849-853",1988.0
231,Y1.0Ba2.0Cu3.0O7.0,Y123,88.8,,,,PRL0591160,"T.K.WORTHINGTON, T.R.DINGER, W.J.GALLAGHER,",ANISOTROPIC NATURE OF HIGH-TEMPERATURE SUPERCONDUCTIVITY IN SINGLE-CRYSTAL Y(1)BA(2)CU(3)O(7-X),"PHYS.REV.LETT.,59(1987)1160",1987.0
232,La1.85Sr0.15Cu1.0O4.0,T,33.0,,,,PRB0365279,"J.A.A.J.PERENBOOM, L.E.C.VAN DE LEEMPUT, L.W.M.SCHREURS, P.A.A.TEUNISSEN, P.J.M.VAN BENTUM.H.VAN KEMPEN,",HIGH-FIELD MEASUREMENTS ON THE HIGH-TC SUPERCONDUCTORS LA(1.85)SR(0.15)CU(1)O(4-Z) AND Y(1)BA(2)CU(3)O(7-Z),"PHYS.REV.B,36(1987)5279",1987.0
233,Y1.0Ba2.01Cu2.81Ni0.19O6.7,Y123,65.0,3.819,3.888,11.661,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
234,Y1.0Ba2.02Cu2.18Zn0.82O7.0,Y123,30.0,3.829,3.887,11.67,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
235,Y1.0Ba1.99Cu2.847Ag0.153O6.7,Y123,86.0,3.827,3.893,11.683,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
236,Y1.0Ba2.0Cu2.902Pt0.098O6.4,Y123,81.0,3.82,3.886,11.675,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
237,Y1.0Ba2.01Cu2.7Co0.3O6.8,Y123,36.0,3.871,,11.664,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
239,Y1.01Ba2.01Cu2.906Ni0.094O6.7,Y123,71.0,3.819,3.886,11.662,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
240,Y1.0Ba2.0Cu2.697Mn0.303O6.9,Y123,63.0,3.828,3.889,11.673,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
241,Y1.0Ba2.0Cu2.844Fe0.156O7.0,Y123,57.0,3.863,,11.665,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
243,Y1.0Ba2.0Cu3.0O6.9,Y123,88.0,3.823,3.888,11.665,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
245,Y0.99Ba1.99Cu2.847Li0.153O6.4,Y123,62.0,3.826,3.889,11.667,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
246,Y1.01Ba2.03Cu2.8080000000000003Li0.192O6.6,Y123,33.0,3.829,3.884,11.68,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
247,Y1.0Ba2.0Cu2.85Fe0.15O7.0,Y123,50.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
248,Y1.0Ba2.0Cu2.85Fe0.15O7.0,Y123,57.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
250,Y1.0Ba2.0Cu3.0O7.0,Y123,91.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
251,Y1.0Ba2.0Cu2.955Fe0.045O7.0,Y123,74.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
252,Y1.0Ba2.0Cu2.955Fe0.045O7.0,Y123,59.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
253,Y1.0Ba2.0Cu2.895Fe0.105O7.0,Y123,61.0,,,,PLA1270231,"A.H. MORRISH, Q.A. PANKHURST, X.Z. ZHOU,",A MOSSBAUER STUDY OF YBa2(Cu1-xFex)3O7-delta,"Phys.Lett.A,127(1988)231",1988.0
255,Y1.0Ba2.0Cu3.0F1.65O5.675,Y123,90.3,,,,APL0520838,"ANN L.SANDKUHL, D.E.FARRELL, NAROTTAM P.BANSAL,",EFFECT OF FLUORIDE DOPING ON THE TRANSITION TEMPERATURE OF Y(1)BA(2)CU(3)O(6.5+Z),"APPL.PHYS.LETT.,52(1988)838",1988.0
270,Y1.0Ba2.0Cu3.0O7.0,Y123,93.0,,,,PRB0364014,"G. Collin, H. Rakoto, J.C. Ousset, J.M. Broto, M. Oussena, S. Askenazy, S. Snoussi,",Longitudinal and transverse magnetoresistances of YBa2cu3O7 in very high field up to 430 kG,"Phys.Rev.B,36(1987)4014",1987.0
272,La1.85Sr0.15Cu1.0O4.0,T,34.0,3.776,,13.22,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0
273,La1.85Sr0.15Cu0.995Ni0.005O4.0,T,30.5,3.776,,13.205,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0
274,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,30.5,3.777,,13.22,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0
275,La1.85Sr0.15Cu0.98Ni0.02O4.0,T,23.0,3.785,,13.225,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0
293,La1.85Sr0.15Cu0.925Zn0.025O4.0,T,15.0,3.777,,13.220999999999998,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0
295,Y1.0Ba2.0Cu3.0O7.0,Y123,91.5,,,,PRB0365279,"J.A.A.J.PERENBOOM, L.E.C.VAN DE LEEMPUT, L.W.M.SCHREURS, P.A.A.TEUNISSEN, P.J.M.VAN BENTUM.H.VAN KEMPEN,",HIGH-FIELD MEASUREMENTS ON THE HIGH-TC SUPERCONDUCTORS LA(1.85)SR(0.15)CU(1)O(4-Z) AND Y(1)BA(2)CU(3)O(7-Z),"PHYS.REV.B,36(1987)5279",1987.0
296,Y1.0Ba2.0Cu2.841Co0.159O6.8,Y123,54.0,3.862,,11.664,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
297,Y1.0Ba2.01Cu2.806Cr0.194O7.3,Y123,62.0,3.831,3.894,11.686,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0
298,Y1.0Ba2.0Cu3.0O6.74,Y123,91.0,,,,JPS0563797,"AYAKO TOKIWA, FUMIO CHIDA, MASAE KIKUCHI, NORITAKA KURODA, YOSHIRO SASAKI, YUICHIRO NISHINA,",FAR-INFRARED ABSORPTION BY SMALL PARTICLES OF YBA2CU3O6.74,"J.PHYS.SOC.JAPAN,56(1987)3797",1987.0
299,Y1.0Ba2.0Cu2.98Fe0.02O6.93,Y123,91.8,3.819,3.884,11.667,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
300,Y1.0Ba2.0Cu2.95Fe0.05O6.92,Y123,91.8,3.83,3.878,11.666,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
301,Y1.0Ba2.0Cu2.9Fe0.1O6.92,Y123,76.0,3.86,,11.683,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
302,Y1.0Ba2.0Cu2.8Fe0.2O6.93,Y123,49.0,3.864,,11.684,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
304,Y1.0Ba2.0Cu2.6Fe0.4O7.0,Y123,31.0,3.871,,11.674,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
307,Y1.0Ba2.0Cu2.95Al0.05O6.93,Y123,91.0,3.835,3.883,11.682,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
308,Y1.0Ba2.0Cu2.9Al0.1O6.93,Y123,92.0,3.86,3.866,11.675,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
309,Y1.0Ba2.0Cu2.8Al0.2O6.91,Y123,85.0,3.862,,11.673,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0
